method,frame,mAP,recall,iou,accuracy
Y+S2,151,20.0391,21.5304,11.5810,95.1299
Y+S2,152,18.8961,20.2392,10.8307,95.0211
Y+S2,153,16.0306,17.5579,9.1462,94.7056
Y+S2,154,13.0079,14.1246,7.2635,94.4235
Y+S2,155,5.3904,5.7393,2.8592,93.8066
Y+S2,156,3.1385,3.3765,1.6535,93.4945
Y+S2,157,2.8514,3.1010,1.5079,93.3189
Y+S2,158,2.3017,2.5087,1.2150,93.1185
Y+S2,159,2.4983,2.7632,1.3295,92.9455
Y+S2,160,2.8957,3.3347,1.5743,92.6823
Y+S2,161,3.6236,4.1951,1.9828,92.6049
Y+S2,162,4.3781,5.1834,2.4311,92.4518
Y+S2,163,6.4886,7.7899,3.6699,92.4429
Y+S2,164,9.9117,11.9770,5.7344,92.6345
Y+S2,165,9.3712,11.3273,5.4057,92.4986
Y+S2,166,13.5359,16.1905,7.9591,92.8510
Y+S2,167,17.8935,21.0610,10.7104,93.2915
Y+S2,168,19.7242,22.7370,11.8091,93.4784
Y+S2,169,24.9475,28.5666,15.3633,93.9418
Y+S2,170,36.7899,41.1080,24.0920,95.0077
Y+S2,171,39.8059,44.0487,26.4382,95.3103
Y+S2,172,45.9578,50.5906,31.7203,95.9051
Y+S2,173,50.4667,56.0683,36.1658,96.3547
Y+S2,174,53.9266,61.1116,40.1490,96.6989
Y+S2,175,57.6885,67.2761,45.0479,97.0974
Y+S2,176,58.2261,69.7473,46.4859,97.2185
Y+S2,177,56.3075,68.3967,44.6823,97.1179
Y+S2,178,47.5727,57.1058,35.0486,96.4609
Y+S2,179,47.1265,56.4601,34.5649,96.4537
Y+S2,180,43.5129,49.9279,30.2933,96.1972
Y+S2,181,40.5096,45.5308,27.2862,95.9426
Y+S2,182,40.1742,43.9730,26.5726,95.8523
Y+S2,183,40.0348,41.9153,25.7494,95.7747
Y+S2,184,38.8331,38.8069,24.0849,95.5534
Y+S2,185,38.1398,36.0778,22.7598,95.3572
Y+S2,186,57.5925,51.3409,37.2564,96.5762
Y+S2,187,83.4782,71.4632,62.6080,98.2406
Y+S2,188,86.9330,69.2527,62.7235,98.2056
Y+S2,189,84.1265,63.4727,56.6840,97.7700
Y+S2,190,82.7660,57.1794,51.0958,97.3367
Y+S2,191,82.3819,52.1232,46.8957,96.9855
Y+S2,192,84.0074,48.5808,44.4682,96.7315
Y+S2,193,89.0964,46.6527,44.1329,96.6269
Y+S2,194,96.5645,45.9019,45.1643,96.6228
Y+S2,195,99.1328,43.5338,43.3686,96.3935
Y+S2,196,95.5964,38.3009,37.6369,95.8056
Y+S2,197,82.8248,31.8235,29.8534,94.9246
Y+S2,198,78.5739,27.9094,25.9356,94.4138
Y+S2,199,77.3752,26.1607,24.3017,94.0910
Y+S2,200,81.9920,26.3678,24.9244,94.0376
Y+S2,201,84.8223,26.3863,25.1966,93.9727
Y+S2,202,77.4819,23.7949,22.2558,93.4563
Y+S2,203,72.7467,21.9669,20.2966,93.0483
Y+S2,204,67.6595,20.3996,18.5872,92.6302
Y+S2,205,62.7511,18.8142,16.9241,92.3670
Y+S2,206,58.0750,17.5492,15.5759,92.2736
Y+S2,207,61.3094,19.0537,17.0085,92.6887
Y+S2,208,61.9536,19.6669,17.5476,93.0239
Y+S2,209,63.4218,21.1017,18.8122,93.4222
Y+S2,210,70.0213,24.9093,22.5088,94.1192
Y+S2,211,71.5432,26.8858,24.2884,94.5702
Y+S2,212,70.3591,27.3964,24.5616,94.8717
Y+S2,213,71.7416,29.8346,26.6972,95.2792
Y+S2,214,72.6854,31.2474,27.9637,95.5877
Y+S2,215,74.3232,34.1121,30.5158,96.0027
Y+S2,216,70.4253,34.5772,30.1930,96.1225
Y+S2,217,67.1545,35.0554,29.9246,96.2069
Y+S2,218,64.0945,34.9386,29.2196,96.2827
Y+S2,219,61.5770,36.6172,29.8068,96.3947
Y+S2,220,52.1836,31.4530,24.4161,96.1094
Y+S2,221,52.9712,33.3246,25.7162,96.2710
Y+S2,222,48.8666,31.0756,23.4502,96.1821
Y+S2,223,51.6940,33.1716,25.3223,96.4130
Y+S2,224,40.9534,26.6183,19.2359,95.9660
Y+S2,225,35.4256,22.9170,16.1645,95.7650
Y+S2,226,25.7528,16.4716,11.1680,95.3843
Y+S2,227,13.5034,8.6576,5.5691,94.8582
Y+S2,228,3.4861,2.2264,1.3774,94.4683
Y+S2,229,0.7337,0.4585,0.2830,94.3916
Y+S2,230,0.0000,0.0000,0.0000,94.4271
Y+S2,231,0.0000,0.0000,0.0000,94.5192
Y+S2,232,0.0000,0.0000,0.0000,94.5728
Y+S2,233,0.0000,0.0000,0.0000,94.6207
Y+S2,234,0.0000,0.0000,0.0000,94.6506
Y+S2,235,5.9398,3.7262,2.3434,94.8694
Y+S2,236,27.6862,17.9044,12.1994,95.7850
Y+S2,237,38.8870,25.9299,18.4226,96.2798
Y+S2,238,47.9677,32.5941,24.0803,96.6949
Y+S2,239,60.1064,41.7553,32.6945,97.2412
Y+S2,240,50.2081,36.4761,26.7864,96.8041
Y+S2,241,44.3215,33.1364,23.3969,96.5469
Y+S2,242,32.2390,24.7265,16.2705,95.9789
Y+S2,243,26.6032,21.0443,13.3141,95.7329
Y+S2,244,38.8892,31.3537,21.0048,96.3921
Y+S2,245,47.4646,39.4815,27.4751,96.8650
Y+S2,246,47.8868,41.1212,28.4084,96.9512
Y+S2,247,40.4873,35.6325,23.3845,96.6208
Y+S2,248,36.2877,32.6486,20.7526,96.4261
Y+S2,249,31.4506,28.3316,17.5155,96.1949
Y+S2,250,33.3370,30.6352,18.9974,96.3111
Y+S2,251,31.5948,28.8432,17.7554,96.2002
Y+S2,252,37.0935,33.7043,21.4460,96.4696
Y+S2,253,36.2693,31.7793,20.3921,96.3695
Y+S2,254,34.3924,29.6014,18.9185,96.2883
Y+S2,255,48.2133,39.4946,27.7308,96.9120
Y+S2,256,55.2761,43.1389,31.9775,97.1594
Y+S2,257,49.7326,36.9648,26.9104,96.8215
Y+S2,258,60.3792,42.4218,33.1843,97.1895
Y+S2,259,65.9012,43.8869,35.7653,97.2933
Y+S2,260,76.0448,48.3264,41.9414,97.6204
Y+S2,261,76.6922,48.0749,41.9463,97.5748
Y+S2,262,80.9999,50.6214,45.2485,97.7111
Y+S2,263,89.0621,56.3515,52.7040,98.0718
Y+S2,264,85.3219,55.5610,50.7136,97.9167
Y+S2,265,81.8548,55.1001,49.1026,97.7763
Y+S2,266,81.1550,56.8397,50.2123,97.7946
Y+S2,267,78.7679,57.4543,49.7496,97.7355
Y+S2,268,71.7434,56.0027,45.8824,97.4615
Y+S2,269,68.9128,57.7164,45.7935,97.4272
Y+S2,270,67.6084,63.7716,48.8471,97.5382
Y+S2,271,65.4079,66.0972,48.9766,97.5043
Y+S2,272,61.6585,66.4000,46.9956,97.3187
Y+S2,273,59.6890,68.4387,46.8052,97.2418
Y+S2,274,56.4363,68.1121,44.6413,97.0213
Y+S2,275,46.9594,59.4537,35.5684,96.2297
Y+S2,276,46.3320,60.3341,35.5142,96.1856
Y+S2,277,42.3551,59.0001,32.7236,95.7912
Y+S2,278,44.6166,62.4486,35.1786,96.0308
Y+S2,279,42.9283,62.3223,34.0829,95.8776
Y+S2,280,43.8536,66.9952,36.0626,95.9554
Y+S2,281,43.4945,67.0553,35.8365,95.8886
Y+S2,282,42.8173,66.2945,35.1626,95.7866
Y+S2,283,45.0916,68.5534,37.3633,95.9727
Y+S2,284,44.8185,65.3582,36.2155,95.9060
Y+S2,285,45.5357,62.5629,35.7849,95.9326
Y+S2,286,40.7150,52.4601,29.7415,95.4268
Y+S2,287,41.1887,49.7821,29.0985,95.4486
Y+S2,288,40.7041,46.1871,27.6101,95.3776
Y+S2,289,38.7221,40.9808,24.8591,95.2163
Y+S2,290,39.2756,37.4098,23.7012,95.3384
Y+S2,291,39.7597,36.4843,23.4962,95.4165
Y+S2,292,38.5763,33.4964,21.8452,95.3576
Y+S2,293,42.4359,34.7051,23.5965,95.6111
Y+S2,294,43.2787,33.1001,23.0854,95.6454
Y+S2,295,49.2005,35.0852,25.7553,95.9575
Y+S2,296,60.3796,39.6774,31.4810,96.4839
Y+S2,297,64.3737,38.6506,31.8399,96.5511
Y+S2,298,68.0436,38.1862,32.3793,96.6058
Y+S2,299,68.7200,36.0290,30.9529,96.4932
Y+S2,300,81.7011,38.0676,35.0769,96.8413
Y+S2,301,86.9053,38.3709,36.2736,96.8895
Y+S2,302,92.2943,38.7854,37.5688,96.9476
Y+S2,303,94.0270,37.9983,37.1027,96.8882
Y+S2,304,83.8418,33.1216,31.1342,96.4117
Y+S2,305,63.5516,24.5570,21.5254,95.5774
Y+S2,306,51.4131,19.4107,16.4019,95.1037
Y+S2,307,39.5240,14.9190,12.1463,94.6998
Y+S2,308,25.4544,9.6506,7.5241,94.2726
Y+S2,309,12.1823,4.6412,3.4777,93.9366
Y+S2,310,47.4441,18.4036,15.2871,95.3196
Y+S2,311,45.2082,17.6545,14.5427,95.3479
Y+S2,312,54.7095,21.5516,18.2887,95.7875
Y+S2,313,70.9956,28.8005,25.7685,96.4366
Y+S2,314,56.0258,22.6770,19.2506,95.9346
Y+S2,315,64.3801,26.0436,22.7635,96.2452
Y+S2,316,54.9901,21.8882,18.5626,95.9327
Y+S2,317,62.2648,24.0638,21.0010,96.1638
Y+S2,318,100.0000,38.7192,38.7192,97.4167
Y+S2,319,100.0000,38.3530,38.3530,97.4018
Y+S2,320,83.2305,30.0913,28.3712,96.7985
Y+S2,321,75.1638,27.0870,24.8618,96.5396
Y+S2,322,73.1089,26.4008,24.0640,96.4701
Y+S2,323,75.9278,27.4025,25.2122,96.5320
Y+S2,324,79.4757,28.5004,26.5466,96.6021
Y+S2,325,79.5471,28.6660,26.6982,96.5951
Y+S2,326,89.3083,31.8206,30.6529,96.8559
Y+S2,327,97.7225,35.0952,34.8104,97.0820
Y+S2,328,96.9099,34.9671,34.5816,97.0302
Y+S2,329,97.6120,35.9987,35.6845,97.0582
Y+S2,330,96.1890,36.8327,36.3030,97.0592
Y+S2,331,76.6571,30.7631,28.1281,96.4515
Y+S2,332,67.7053,28.0424,24.7340,96.1927
Y+S2,333,64.2977,27.7477,24.0432,96.1379
Y+S2,334,68.5892,30.6402,26.8698,96.3475
Y+S2,335,78.2738,35.8799,32.6303,96.7791
Y+S2,336,89.4561,41.1474,39.2441,97.2370
Y+S2,337,89.1975,41.6444,39.6449,97.2556
Y+S2,338,81.9396,38.8460,35.7823,97.0055
Y+S2,339,74.9820,35.2806,31.5649,96.7266
Y+S2,340,59.3425,27.0753,22.8387,96.1004
Y+S2,341,48.2626,21.8831,17.7251,95.6907
Y+S2,342,39.0642,17.4949,13.7441,95.3458
Y+S2,343,30.4328,13.5418,10.3408,95.0514
Y+S2,344,32.4464,14.3515,11.0498,95.1714
Y+S2,345,37.3126,16.7309,13.0599,95.4455
Y+S2,346,37.7023,17.2831,13.4439,95.5736
Y+S2,347,40.8150,19.2478,15.0478,95.8116
Y+S2,348,36.3949,17.5097,13.4071,95.7530
Y+S2,349,37.1080,18.1920,13.9048,95.9080
Y+S2,350,33.2164,16.2678,12.2584,95.8817
Y+S2,351,28.4471,14.3200,10.5279,95.8196
Y+S2,352,23.6476,12.1786,8.7413,95.7150
Y+S2,353,20.1403,10.5322,7.4295,95.6016
Y+S2,354,22.6843,12.1305,8.5822,95.7127
Y+S2,355,21.6591,11.9236,8.3307,95.7271
Y+S2,356,21.8838,12.1949,8.4964,95.7572
Y+S2,357,17.3467,9.9475,6.7487,95.5720
Y+S2,358,16.4605,9.3463,6.3393,95.6202
Y+S2,359,19.6239,11.6080,7.8675,95.7390
Y+S2,360,19.0194,10.8796,7.4353,95.7872
Y+S2,361,18.5971,11.3054,7.5629,95.7242
Y+S2,362,18.4494,11.7070,7.7148,95.7046
Y+S2,363,20.0702,12.8155,8.4850,95.8087
Y+S2,364,17.5370,11.4641,7.4487,95.7378
Y+S2,365,14.6940,9.7069,6.2083,95.6286
Y+S2,366,10.5520,7.2237,4.4803,95.4719
Y+S2,367,6.8809,4.8444,2.9261,95.3443
Y+S2,368,2.5873,1.8755,1.0993,95.1969
Y+S2,369,1.3351,1.0213,0.5820,95.1562
